"site","LON","LAT","YEAR","MO","DY","HR","T2M","T2MDEW","PRECTOTCORR","ALLSKY_SFC_SW_DWN","WS10M"
"US-xSE",-76.56,38.8901,2004,5,24,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,24,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,24,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,25,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,26,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,27,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,28,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,29,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,30,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,5,31,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,1,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,2,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,3,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,4,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,5,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,6,23,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,0,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,1,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,2,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,3,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,4,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,5,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,6,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,7,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,8,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,9,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,10,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,11,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,12,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,13,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,14,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,15,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,16,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,17,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,18,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,19,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,20,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,21,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,22,NA,NA,NA,NA,NA
"US-xSE",-76.56,38.8901,2004,6,7,23,NA,NA,NA,NA,NA
