"site","LON","LAT","YEAR","MO","DY","HR","T2M","T2MDEW","PRECTOTCORR","ALLSKY_SFC_SW_DWN","WS10M"
"FR-Hes",7.06465,48.6741,2001,1,3,0,6.35535583496096,4.57941589355471,5.27495145797729,1037.05,5.28456401034434
"FR-Hes",7.06465,48.6741,2001,1,3,1,6.11625061035159,4.50399169921877,0.154577195644379,0,5.20767897510445
"FR-Hes",7.06465,48.6741,2001,1,3,2,5.97348937988284,4.20314941406252,0.202000141143799,0,5.13737177999485
"FR-Hes",7.06465,48.6741,2001,1,3,3,5.9254089355469,3.79560241699221,0.261127948760986,0,5.32432575514454
"FR-Hes",7.06465,48.6741,2001,1,3,4,5.80161437988284,3.44941101074221,0.314094126224518,0,5.3494794761711
"FR-Hes",7.06465,48.6741,2001,1,3,5,5.69875488281252,3.27204284667971,0.514492392539978,0,5.50998936763667
"FR-Hes",7.06465,48.6741,2001,1,3,6,5.10491333007815,3.56325683593752,0.974267721176148,0,5.60131574044254
"FR-Hes",7.06465,48.6741,2001,1,3,7,5.38684997558596,4.55988464355471,1.24907493591308,0,5.60945760118656
"FR-Hes",7.06465,48.6741,2001,1,3,8,5.32760009765627,3.92106018066409,1.48901343345642,2.03888888888889,5.4702792082807
"FR-Hes",7.06465,48.6741,2001,1,3,9,5.13715515136721,3.50510559082034,1.69962644577026,29.0961111111111,5.46060680479425
"FR-Hes",7.06465,48.6741,2001,1,3,10,5.34549865722659,3.89240417480471,1.9191950559616,120.828333333333,5.47275943736089
"FR-Hes",7.06465,48.6741,2001,1,3,11,5.51023254394534,3.64661560058596,2.06391513347625,267.637222222222,5.11662976709899
"FR-Hes",7.06465,48.6741,2001,1,3,12,5.7200866699219,3.28461608886721,2.19109654426574,462.911111111111,5.03137887074133
"FR-Hes",7.06465,48.6741,2001,1,3,13,6.13408813476565,2.67090759277346,2.24988162517547,673.607222222222,4.70044434262896
"FR-Hes",7.06465,48.6741,2001,1,3,14,6.15348205566409,2.38030395507815,2.26321816444396,845.618333333333,3.77342918808739
"FR-Hes",7.06465,48.6741,2001,1,3,15,5.75531921386721,2.26804504394534,2.26625800132751,936.627777777778,3.16912347549169
"FR-Hes",7.06465,48.6741,2001,1,3,16,4.75591430664065,2.0334411621094,2.26892828931113,950.072222222222,2.72959410493617
"FR-Hes",7.06465,48.6741,2001,1,3,17,3.68027648925784,1.9633728027344,2.27041840543051,950.072222222222,2.57539515336808
"FR-Hes",7.06465,48.6741,2001,1,3,18,3.03032836914065,1.77434692382815,2.27041840543051,950.072222222222,2.58693382143477
"FR-Hes",7.06465,48.6741,2001,1,3,19,2.86324462890627,1.55716857910159,2.27041840543051,950.072222222222,2.54883011344857
"FR-Hes",7.06465,48.6741,2001,1,3,20,3.00596008300784,1.50722656250002,2.27041840543051,950.072222222222,2.59300124002637
"FR-Hes",7.06465,48.6741,2001,1,3,21,3.00919494628909,1.31704101562502,2.27041840543051,950.072222222222,2.67890297594655
"FR-Hes",7.06465,48.6741,2001,1,3,22,3.13359985351565,1.1970153808594,2.27041840543051,950.072222222222,2.81813882247494
"FR-Hes",7.06465,48.6741,2001,1,3,23,3.26418457031252,1.03740844726565,2.27041840543051,950.072222222222,2.92135485839679
"FR-Hes",7.06465,48.6741,2001,1,4,0,3.17876586914065,0.706399536132835,2.27041840543051,950.072222222222,2.9736158923829
"FR-Hes",7.06465,48.6741,2001,1,4,1,3.13584289550784,0.226159667968773,0,0,3.05020294189272
"FR-Hes",7.06465,48.6741,2001,1,4,2,3.65801391601565,-0.21581115722654,0,0,3.14710186258026
"FR-Hes",7.06465,48.6741,2001,1,4,3,4.3026062011719,-0.575338745117165,0.0290349125862122,0,3.16683123736265
"FR-Hes",7.06465,48.6741,2001,1,4,4,4.4046569824219,-0.264929199218727,0.189617276191711,0,3.25132314586804
"FR-Hes",7.06465,48.6741,2001,1,4,5,4.33243713378909,0.76770935058596,0.544056296348572,0,3.72319362571773
"FR-Hes",7.06465,48.6741,2001,1,4,6,4.1379333496094,2.19437561035159,1.08528137207031,0,4.1219201872045
"FR-Hes",7.06465,48.6741,2001,1,4,7,4.59626159667971,2.90206298828127,1.64098292589187,0,4.29212335137581
"FR-Hes",7.06465,48.6741,2001,1,4,8,4.46906433105471,2.7475524902344,2.24240124225616,2.61611111111111,4.53432347910281
"FR-Hes",7.06465,48.6741,2001,1,4,9,4.32012329101565,2.46466979980471,3.08422744274139,26.9694444444444,4.67877595459513
"FR-Hes",7.06465,48.6741,2001,1,4,10,4.61371765136721,2.54253540039065,3.77829372882843,82.3294444444444,4.82887446469301
"FR-Hes",7.06465,48.6741,2001,1,4,11,5.45728454589846,3.55759582519534,4.103884100914,157.751111111111,5.39193549750343
"FR-Hes",7.06465,48.6741,2001,1,4,12,6.36603698730471,4.88152465820315,4.42908704280853,221.972777777778,5.58720604278273
"FR-Hes",7.06465,48.6741,2001,1,4,13,7.23276672363284,5.58866271972659,4.54796850681304,282.283888888889,5.61742575603815
"FR-Hes",7.06465,48.6741,2001,1,4,14,7.64023742675784,5.67096862792971,4.65540587902069,317.66,5.8466465302391
"FR-Hes",7.06465,48.6741,2001,1,4,15,7.39878234863284,5.21128234863284,5.27970492839813,368.582222222222,6.64248182431436
"FR-Hes",7.06465,48.6741,2001,1,4,16,6.9328552246094,4.84542236328127,5.44816255569458,375.355555555556,6.08407416792151
"FR-Hes",7.06465,48.6741,2001,1,4,17,6.69190368652346,4.52918395996096,5.45489788055419,375.355555555556,5.73480600577733
"FR-Hes",7.06465,48.6741,2001,1,4,18,6.44953308105471,4.22194824218752,5.45969605445861,375.355555555556,5.64565306330498
"FR-Hes",7.06465,48.6741,2001,1,4,19,6.50940856933596,3.99248657226565,5.46056032180786,375.355555555556,5.93527343852295
"FR-Hes",7.06465,48.6741,2001,1,4,20,6.41147766113284,3.72579345703127,5.46056032180786,375.355555555556,5.94038987122869
"FR-Hes",7.06465,48.6741,2001,1,4,21,6.27832946777346,3.57402954101565,5.46231865882873,375.355555555556,5.8938227876374
"FR-Hes",7.06465,48.6741,2001,1,4,22,6.1677185058594,3.41086730957034,5.46768307685852,375.355555555556,5.65815992358606
"FR-Hes",7.06465,48.6741,2001,1,4,23,6.03630981445315,3.03887329101565,5.54198026657104,375.355555555556,5.28907046347368
"FR-Hes",7.06465,48.6741,2001,1,5,0,5.98322448730471,3.10770568847659,5.60909509658813,375.355555555556,5.37693083762077
"FR-Hes",7.06465,48.6741,2001,1,5,1,6.3004089355469,3.28464660644534,0.0103898346424103,0,5.38107562325077
"FR-Hes",7.06465,48.6741,2001,1,5,2,6.43613586425784,3.25116882324221,0.0342875719070435,0,5.14623227349717
"FR-Hes",7.06465,48.6741,2001,1,5,3,6.5648132324219,3.26400146484377,0.112123787403107,0,4.94344109031441
"FR-Hes",7.06465,48.6741,2001,1,5,4,6.65010986328127,3.28733215332034,0.241309404373169,0,4.77380417530105
"FR-Hes",7.06465,48.6741,2001,1,5,5,6.56116638183596,3.23154602050784,0.42116641998291,0,4.86591087540476
"FR-Hes",7.06465,48.6741,2001,1,5,6,6.3455749511719,3.3588806152344,0.741034746170044,0,5.23713309875435
"FR-Hes",7.06465,48.6741,2001,1,5,7,6.0927673339844,4.31472167968752,1.69807970513602,0,6.05270483910505
"FR-Hes",7.06465,48.6741,2001,1,5,8,6.10610351562502,4.3011413574219,2.72951126089537,1.41,6.35642085141138
"FR-Hes",7.06465,48.6741,2001,1,5,9,6.42539367675784,4.4706970214844,3.62654626360381,18.6694444444444,6.71688359856811
"FR-Hes",7.06465,48.6741,2001,1,5,10,6.8813415527344,4.52158508300784,4.24410998812163,36.5633333333333,6.89524067625501
"FR-Hes",7.06465,48.6741,2001,1,5,11,7.39457092285159,4.31754455566409,4.53075170514694,67.9816666666667,7.33828546754065
"FR-Hes",7.06465,48.6741,2001,1,5,12,8.00809631347659,3.9490905761719,4.77228760718162,98.1777777777778,7.61675213320861
"FR-Hes",7.06465,48.6741,2001,1,5,13,8.84414062500002,4.03501281738284,4.92997467512168,133.375555555556,7.93661242131587
"FR-Hes",7.06465,48.6741,2001,1,5,14,9.61676940917971,3.86342773437502,4.96719777578391,154.790555555556,8.42549316434873
"FR-Hes",7.06465,48.6741,2001,1,5,15,9.83521423339846,4.47754821777346,5.03087043756522,172.123333333333,8.38274849911907
"FR-Hes",7.06465,48.6741,2001,1,5,16,9.81110534667971,4.95749816894534,5.10674715036429,176.716666666667,8.00179987044902
"FR-Hes",7.06465,48.6741,2001,1,5,17,9.59261474609377,5.60584411621096,5.32963871950187,176.716666666667,7.52881094530078
"FR-Hes",7.06465,48.6741,2001,1,5,18,9.5903259277344,5.74833068847659,5.40529191488303,176.716666666667,7.29856654204784
"FR-Hes",7.06465,48.6741,2001,1,5,19,10.3283172607422,5.64493713378909,5.43126463884391,176.716666666667,7.04831395749453
"FR-Hes",7.06465,48.6741,2001,1,5,20,10.4572235107422,5.77303466796877,5.51857054227866,176.716666666667,7.10827628298964
"FR-Hes",7.06465,48.6741,2001,1,5,21,10.1730590820313,6.3326354980469,6.11062347883262,176.716666666667,6.95991755116445
"FR-Hes",7.06465,48.6741,2001,1,5,22,9.3585144042969,7.3007751464844,7.13747739786185,176.716666666667,7.05112989702872
"FR-Hes",7.06465,48.6741,2001,1,5,23,9.37978515625002,7.58803710937502,7.77828693384208,176.716666666667,7.17708249995728
"FR-Hes",7.06465,48.6741,2001,1,6,0,9.4417663574219,7.69486389160159,8.25767219060935,176.716666666667,7.17969993551451
"FR-Hes",7.06465,48.6741,2001,1,6,1,9.51128540039065,7.81153259277346,0.470181927084923,0,6.99111672555912
"FR-Hes",7.06465,48.6741,2001,1,6,2,9.57520446777346,7.99750671386721,0.929411500692368,0,6.89466344001129
"FR-Hes",7.06465,48.6741,2001,1,6,3,9.52224121093752,8.10955200195315,1.42121315002441,0,7.05497176491411
"FR-Hes",7.06465,48.6741,2001,1,6,4,9.30239257812502,8.02480468750002,2.06527858972549,0,7.50169866893711
"FR-Hes",7.06465,48.6741,2001,1,6,5,7.97513732910159,6.96810302734377,2.96252965927124,0,7.27421116904871
"FR-Hes",7.06465,48.6741,2001,1,6,6,6.56903991699221,5.79763183593752,3.06677818298339,0,5.39349427207238
"FR-Hes",7.06465,48.6741,2001,1,6,7,5.9415222167969,5.11794433593752,3.08671593666076,0,4.91836759118501
"FR-Hes",7.06465,48.6741,2001,1,6,8,5.40218505859377,4.51062927246096,3.08911502361297,3.71333333333333,4.5437605850224
"FR-Hes",7.06465,48.6741,2001,1,6,9,5.4633728027344,4.31987915039065,3.09269130229949,41.6188888888889,3.99564510439663
"FR-Hes",7.06465,48.6741,2001,1,6,10,5.75397644042971,4.20179138183596,3.11148166656494,128.141666666667,4.1163923773649
"FR-Hes",7.06465,48.6741,2001,1,6,11,5.9183288574219,3.74758300781252,3.13211977481842,224.011666666667,4.05874726654645
"FR-Hes",7.06465,48.6741,2001,1,6,12,6.10585937500002,3.19704589843752,3.15450131893157,301.274444444444,3.76257109498868
"FR-Hes",7.06465,48.6741,2001,1,6,13,6.43943176269534,3.02410278320315,3.18244099617004,384.708333333333,3.51820111516485
"FR-Hes",7.06465,48.6741,2001,1,6,14,6.52176818847659,3.3154235839844,3.21650505065917,443.775,2.80062262503716
"FR-Hes",7.06465,48.6741,2001,1,6,15,6.36470947265627,3.28945312500002,3.27685475349426,477.016666666667,3.05400713385934
"FR-Hes",7.06465,48.6741,2001,1,6,16,6.03460083007815,3.27535400390627,3.37877869606018,482.334444444444,3.10349760086318
"FR-Hes",7.06465,48.6741,2001,1,6,17,5.78545532226565,3.32798156738284,3.47007811069488,482.334444444444,3.17694465871654
"FR-Hes",7.06465,48.6741,2001,1,6,18,5.5862976074219,3.29712829589846,3.53589653968811,482.334444444444,3.14334245239657
"FR-Hes",7.06465,48.6741,2001,1,6,19,5.0508972167969,3.68081054687502,3.6962479352951,482.334444444444,3.322068426799
"FR-Hes",7.06465,48.6741,2001,1,6,20,4.7853942871094,3.46975097656252,3.7790834903717,482.334444444444,3.27748395488615
"FR-Hes",7.06465,48.6741,2001,1,6,21,4.60469970703127,3.31514892578127,3.8478672504425,482.334444444444,3.17672147390729
"FR-Hes",7.06465,48.6741,2001,1,6,22,4.50606689453127,3.24057922363284,3.91121208667755,482.334444444444,3.00929994658202
"FR-Hes",7.06465,48.6741,2001,1,6,23,4.45585021972659,3.20432434082034,3.95244359970092,482.334444444444,2.84916413657944
"FR-Hes",7.06465,48.6741,2001,1,7,0,4.42676696777346,3.18441162109377,3.97731363773345,482.334444444444,2.78893380918379
"FR-Hes",7.06465,48.6741,2001,1,7,1,4.3272644042969,3.10761413574221,0.0189291313290596,0,2.76042700603823
"FR-Hes",7.06465,48.6741,2001,1,7,2,4.30072937011721,3.08231506347659,0.0293217599391937,0,2.75457366421047
"FR-Hes",7.06465,48.6741,2001,1,7,3,4.32009277343752,3.09504089355471,0.0321678817272186,0,2.67773068837845
"FR-Hes",7.06465,48.6741,2001,1,7,4,4.22797546386721,3.0684753417969,0.0363178551197052,0,2.59610603987468
"FR-Hes",7.06465,48.6741,2001,1,7,5,4.15151367187502,3.05869445800784,0.0382550060749054,0,2.51744064241619
"FR-Hes",7.06465,48.6741,2001,1,7,6,3.99979553222659,3.01386413574221,0.0391080975532532,0,2.41848719840101
"FR-Hes",7.06465,48.6741,2001,1,7,7,3.56379089355471,2.72988281250002,0.0399723649024963,0,2.11707111471816
"FR-Hes",7.06465,48.6741,2001,1,7,8,3.72266540527346,2.89594421386721,0.0408291816711426,4.93444444444444,2.00413715699964
"FR-Hes",7.06465,48.6741,2001,1,7,9,4.20221862792971,3.26021728515627,0.0416859984397888,48.7438888888889,1.84304775038244
"FR-Hes",7.06465,48.6741,2001,1,7,10,4.96808776855471,2.99776611328127,0.0512823462486267,138.203333333333,3.13466195391119
"FR-Hes",7.06465,48.6741,2001,1,7,11,5.4548278808594,2.5703063964844,0.0541314481665722,284.361111111111,3.10649045344338
"FR-Hes",7.06465,48.6741,2001,1,7,12,5.87461242675784,2.22054443359377,0.0559195875098339,429.124444444444,2.92254143751869
"FR-Hes",7.06465,48.6741,2001,1,7,13,6.16939697265627,2.01075134277346,0.0595033167769543,559.678333333333,2.77027234532216
"FR-Hes",7.06465,48.6741,2001,1,7,14,6.1005798339844,2.03974304199221,0.0668707181716854,641.343333333333,2.23405525223194
"FR-Hes",7.06465,48.6741,2001,1,7,15,5.70005187988284,2.25834045410159,0.0697508453981754,681.544444444444,1.7847645299675
"FR-Hes",7.06465,48.6741,2001,1,7,16,5.22524414062502,2.24041137695315,0.0723272561913291,692.786666666667,1.66298580834249
"FR-Hes",7.06465,48.6741,2001,1,7,17,4.83127746582034,2.27100524902346,0.0740372113909871,692.786666666667,1.59985257846835
"FR-Hes",7.06465,48.6741,2001,1,7,18,4.33184204101565,2.26558837890627,0.0769727401461751,692.786666666667,1.56264271628263
"FR-Hes",7.06465,48.6741,2001,1,7,19,4.10199890136721,2.5480895996094,0.0804596118655354,692.786666666667,1.4507813927077
"FR-Hes",7.06465,48.6741,2001,1,7,20,3.80668029785159,2.53995666503909,0.0867702536311299,692.786666666667,1.42587312188447
"FR-Hes",7.06465,48.6741,2001,1,7,21,3.54937133789065,2.50538024902346,0.0921048693385274,692.786666666667,1.42033641398542
"FR-Hes",7.06465,48.6741,2001,1,7,22,3.03894958496096,2.26921997070315,0.0965699553034938,692.786666666667,1.48026115794536
"FR-Hes",7.06465,48.6741,2001,1,7,23,2.93683776855471,2.25251159667971,0.101628899528805,692.786666666667,1.36384128917167
"FR-Hes",7.06465,48.6741,2001,1,8,0,3.0157409667969,2.35990295410159,0.114011764480892,692.786666666667,1.25794093599148
"FR-Hes",7.06465,48.6741,2001,1,8,1,3.16532287597659,2.46030578613284,0.0617317855358124,0,1.23544572953788
"FR-Hes",7.06465,48.6741,2001,1,8,2,2.99196777343752,2.42446289062502,0.137131661176682,0,1.28949474038172
"FR-Hes",7.06465,48.6741,2001,1,8,3,2.82459411621096,2.38230285644534,0.22473931312561,0,1.30920098186557
"FR-Hes",7.06465,48.6741,2001,1,8,4,2.4431091308594,2.10585937500002,0.29589980840683,0,1.35390063387913
"FR-Hes",7.06465,48.6741,2001,1,8,5,2.47602233886721,2.2380310058594,0.331982970237732,0,1.15757771347147
"FR-Hes",7.06465,48.6741,2001,1,8,6,2.81525573730471,2.59255371093752,0.348314642906189,0,1.04125379100038
"FR-Hes",7.06465,48.6741,2001,1,8,7,2.99207458496096,2.67104492187502,0.383682548999786,0,0.720058143670267
"FR-Hes",7.06465,48.6741,2001,1,8,8,3.13062438964846,2.73116455078127,0.398360192775726,3.07611111111111,1.07248989360782
"FR-Hes",7.06465,48.6741,2001,1,8,9,3.29044494628909,2.66860351562502,0.42397528886795,32.8427777777778,1.49264794107829
"FR-Hes",7.06465,48.6741,2001,1,8,10,3.39264831542971,2.6424499511719,0.466518104076385,81.9561111111111,1.90183393205439
"FR-Hes",7.06465,48.6741,2001,1,8,11,3.49704895019534,2.47051391601565,0.545419752597809,169.985,2.27351593149791
"FR-Hes",7.06465,48.6741,2001,1,8,12,3.4686218261719,2.46820983886721,0.613681972026825,292.13,2.27459969772365
"FR-Hes",7.06465,48.6741,2001,1,8,13,3.40329895019534,2.3133483886719,0.668548047542572,421.811111111111,2.38441990989188
"FR-Hes",7.06465,48.6741,2001,1,8,14,3.22457275390627,2.07155761718752,0.702761113643646,552.7,2.16906744163556
"FR-Hes",7.06465,48.6741,2001,1,8,15,3.00057373046877,1.75348815917971,0.71793794631958,632.280555555556,1.75738363252999
"FR-Hes",7.06465,48.6741,2001,1,8,16,2.20809326171877,1.16562805175784,0.722303986549377,649.161111111111,1.66840885569778
"FR-Hes",7.06465,48.6741,2001,1,8,17,1.68613586425784,0.888635253906273,0.725239515304565,649.161111111111,1.73791227737704
"FR-Hes",7.06465,48.6741,2001,1,8,18,1.30964050292971,0.630410766601585,0.727325677871704,649.161111111111,1.81303775252652
"FR-Hes",7.06465,48.6741,2001,1,8,19,0.970025634765648,0.511743164062523,0.729352235794067,649.161111111111,1.93426244821657
"FR-Hes",7.06465,48.6741,2001,1,8,20,1.14837036132815,0.557550048828148,0.73106586933136,649.161111111111,1.94778495152037
"FR-Hes",7.06465,48.6741,2001,1,8,21,0.859109497070335,0.115213012695335,0.743329524993896,649.161111111111,2.07140859263935
"FR-Hes",7.06465,48.6741,2001,1,8,22,0.63367614746096,-0.156652832031227,0.755488872528076,649.161111111111,1.95358299971054
"FR-Hes",7.06465,48.6741,2001,1,8,23,0.614251708984398,-0.187231445312477,0.758096575737,649.161111111111,2.04306116143567
"FR-Hes",7.06465,48.6741,2001,1,9,0,0.798883056640648,-0.0841888427734148,0.759541988372803,649.161111111111,2.27749411850645
"FR-Hes",7.06465,48.6741,2001,1,9,1,0.85633239746096,-0.0738891601562273,0.00128056854009628,0,2.41954594359926
"FR-Hes",7.06465,48.6741,2001,1,9,2,0.787896728515648,-0.203222656249977,0.00301375985145569,0,2.42299986638961
"FR-Hes",7.06465,48.6741,2001,1,9,3,0.85138854980471,-0.279333496093727,0.00566989183425903,0,2.43871295265983
"FR-Hes",7.06465,48.6741,2001,1,9,4,0.912942504882835,-0.385137939453102,0.0136345624923706,0,2.47445245280045
"FR-Hes",7.06465,48.6741,2001,1,9,5,0.939553833007835,-0.491400146484352,0.0271089375019073,0,2.44843844959227
"FR-Hes",7.06465,48.6741,2001,1,9,6,0.681802368164085,-0.748266601562477,0.035703182220459,0,2.42594442030245
"FR-Hes",7.06465,48.6741,2001,1,9,7,1.54702148437502,0.525689697265648,0.0495240092277527,0,2.22215157016378
"FR-Hes",7.06465,48.6741,2001,1,9,8,1.69901428222659,0.642373657226585,0.0556334853172302,3.44666666666667,2.06424299634858
"FR-Hes",7.06465,48.6741,2001,1,9,9,2.1994567871094,0.87525329589846,0.0578477978656622,44.4983333333333,2.05094632473523
"FR-Hes",7.06465,48.6741,2001,1,9,10,3.19239196777346,0.558312988281273,0.0739857554385992,163.456111111111,2.92343737203524
"FR-Hes",7.06465,48.6741,2001,1,9,11,3.64812622070315,0.139276123046898,0.0902280211398931,330.151111111111,2.56353372203748
"FR-Hes",7.06465,48.6741,2001,1,9,12,3.9161315917969,-0.435217285156227,0.0953465700099798,516.722222222222,2.16838243531455
"FR-Hes",7.06465,48.6741,2001,1,9,13,4.31632385253909,-1.00270690917966,0.101460516418683,715.333333333333,1.60054098357589
"FR-Hes",7.06465,48.6741,2001,1,9,14,4.35134277343752,-1.19487609863279,0.101453065838086,879.573333333333,1.14216382693939
"FR-Hes",7.06465,48.6741,2001,1,9,15,3.78658447265627,-0.58946838378904,0.101453065838086,986.335,1.25246241168599
"FR-Hes",7.06465,48.6741,2001,1,9,16,2.12799987792971,-0.65349426269529,0.101453065838086,1012.41555555556,2.17865531551832
"FR-Hes",7.06465,48.6741,2001,1,9,17,0.769311523437523,-0.80309143066404,0.102322064719829,1012.41555555556,2.47009732298059
"FR-Hes",7.06465,48.6741,2001,1,9,18,0.169046020507835,-1.07039489746091,0.102325044963436,1012.41555555556,2.60434230900677
"FR-Hes",7.06465,48.6741,2001,1,9,19,0.512048339843773,-0.74187316894529,0.102315996457492,1012.41555555556,2.41573574667158
"FR-Hes",7.06465,48.6741,2001,1,9,20,0.21997985839846,-1.12128295898435,0.102315996457492,1012.41555555556,2.48670614193322
