ID,koppen,year,doy,hour,lon,lat,ta_f,p_f,rh,sw_in_f,vpd_f,ts_f,swc_f_mds,nee_vut_ref,reco_nt_vut_ref,gpp_nt_vut_ref,lat_lon
JP-Tom,Dfb,2005,280,23,141.571488,42.698906,15.55,0.3037430646193026,90,0,1.7654872817754352,NA,NA,3.145653746837575,2.654860528312065,-0.4907932185255077,42.698906_141.571488
JP-Tom,Dfb,2005,281,0,141.571488,42.698906,16.63,0.5275999475034708,93,0,1.3240454260420265,NA,NA,2.299411225211215,2.78558462435518,0.486173399143963,42.698906_141.571488
JP-Tom,Dfb,2005,281,1,141.571488,42.698906,17.34,0.7466285446783727,95,0,0.9892804479858768,NA,NA,0.01765550178444497,2.8714563485932,2.853800846808753,42.698906_141.571488
JP-Tom,Dfb,2005,281,2,141.571488,42.698906,17.26,0.7637470121930441,95,0,0.9842890878923144,NA,NA,1.8833362648860752,2.858717701896075,0.97538143701,42.698906_141.571488
JP-Tom,Dfb,2005,281,3,141.571488,42.698906,17.22,0.8282704666714208,96,0,0.7854413511235769,NA,NA,3.5492464688419503,2.850998717757685,-0.6982477510842691,42.698906_141.571488
JP-Tom,Dfb,2005,281,4,141.571488,42.698906,17.11,0.868213557538989,97,0,0.5849938232862186,NA,NA,0.8960028432630899,2.834571788133105,1.9385689448700152,42.698906_141.571488
JP-Tom,Dfb,2005,281,5,141.571488,42.698906,17.36,0.687811246038218,98,0,0.3962126984079575,NA,NA,-0.7605540950162395,2.8630108044119202,3.62356489942816,42.698906_141.571488
JP-Tom,Dfb,2005,281,6,141.571488,42.698906,16.9,0.2624831685582989,97,0,0.577259926839357,NA,NA,0.5106452553989494,2.80309135514851,2.2924460997495597,42.698906_141.571488
JP-Tom,Dfb,2005,281,7,141.571488,42.698906,17.28,0.1097337661196908,97,2.4,0.5913209134236119,NA,NA,1.375803214861046,2.847577481555255,1.471774266694204,42.698906_141.571488
JP-Tom,Dfb,2005,281,8,141.571488,42.698906,17.28,0.0601341038335903,98,14.4,0.3942139422824091,NA,NA,0.25696465763617304,2.84267225210556,2.58570759446939,42.698906_141.571488
JP-Tom,Dfb,2005,281,9,141.571488,42.698906,17.83,0.0136069869988407,97,85.2,0.6122034053530072,NA,NA,-4.72456910786543,2.905441747002085,7.6300108548675105,42.698906_141.571488
JP-Tom,Dfb,2005,281,10,141.571488,42.698906,18.31,0.0035114805158305,91,283.2,1.8928585946779213,NA,NA,-7.080439606206025,2.959609674989205,10.04004928119525,42.698906_141.571488
JP-Tom,Dfb,2005,281,11,141.571488,42.698906,19.28,0.0083397662250966,79,491.3,4.692676589894699,NA,NA,-6.001153675511535,3.0755762722564297,9.07672994776798,42.698906_141.571488
JP-Tom,Dfb,2005,281,12,141.571488,42.698906,19.73,0.0237024934818527,75,562.6,5.744957263701156,NA,NA,-8.383269948675755,3.1262891100304246,11.509559058706149,42.698906_141.571488
JP-Tom,Dfb,2005,281,13,141.571488,42.698906,20.34,0.0961267791208482,69,562.1,7.397834294660232,NA,NA,-5.009541220607289,3.19735520854285,8.206896429150145,42.698906_141.571488
JP-Tom,Dfb,2005,281,14,141.571488,42.698906,19.65,0.0359926752872578,61,304.4,8.917750477109376,NA,NA,-3.4059932161877198,3.10372080817773,6.50971402436545,42.698906_141.571488
JP-Tom,Dfb,2005,281,15,141.571488,42.698906,17.76,0.0193131428370645,75,139.6,5.079252309976235,NA,NA,0.48031305468019003,2.86221520038352,2.3819021457033305,42.698906_141.571488
JP-Tom,Dfb,2005,281,16,141.571488,42.698906,16.34,0.0158016623212357,79,77.7,3.89950668526164,NA,NA,4.09420730521061,2.6833899234337153,-1.410817381776896,42.698906_141.571488
JP-Tom,Dfb,2005,281,17,141.571488,42.698906,16.03,0.0043893506447881,75,24.6,4.551377921027937,NA,NA,4.196127977506865,2.64069031731579,-1.555437660191072,42.698906_141.571488
JP-Tom,Dfb,2005,281,18,141.571488,42.698906,14.92,0.0013168051934355,83,0,2.882238751183266,NA,NA,5.990181535969105,2.5033506708145348,-3.48683086515457,42.698906_141.571488
JP-Tom,Dfb,2005,281,19,141.571488,42.698906,14.51,0.0171184675146713,84,0,2.6418641409916805,NA,NA,5.400106171736355,2.450147117421095,-2.949959054315264,42.698906_141.571488
JP-Tom,Dfb,2005,281,20,141.571488,42.698906,13.75,0.0223856882884171,91,0,1.4146018164262504,NA,NA,1.81999893558259,2.356893505100965,0.5368945695183786,42.698906_141.571488
JP-Tom,Dfb,2005,281,21,141.571488,42.698906,13.3,0.0390652207386087,93,0,1.0684598878499454,NA,NA,4.215967084792075,2.30042409022602,-1.9155429945660578,42.698906_141.571488
JP-Tom,Dfb,2005,281,22,141.571488,42.698906,12.91,0.0175574025791509,91,0,1.3391575182253064,NA,NA,0.43747592546930014,2.2513421605466197,1.813866235077315,42.698906_141.571488
JP-Tom,Dfb,2005,281,23,141.571488,42.698906,12.72,0.007461896096139,83,0,2.498227504157068,NA,NA,-0.11480510253758497,2.225268840961,2.340073943498585,42.698906_141.571488
JP-Tom,Dfb,2005,282,0,141.571488,42.698906,11.86,0,77,0,3.194023480786818,NA,NA,2.176320461240085,2.12452878767289,-0.05179167356719291,42.698906_141.571488
JP-Tom,Dfb,2005,282,1,141.571488,42.698906,12.04,0,73,0,3.794295955151558,NA,NA,1.577276357178345,2.140157766919285,0.5628814097409456,42.698906_141.571488
JP-Tom,Dfb,2005,282,2,141.571488,42.698906,11.61,0,74,0,3.5514729054529326,NA,NA,1.918151113325705,2.088255432787545,0.17010431946183752,42.698906_141.571488
JP-Tom,Dfb,2005,282,3,141.571488,42.698906,9.97,0,82,0,2.2043429046392298,NA,NA,1.779082882759135,1.90654353684087,0.127460654081738,42.698906_141.571488
JP-Tom,Dfb,2005,282,4,141.571488,42.698906,8.09,0,92,0,0.862874106239472,NA,NA,1.78968328102002,1.7067543447187,-0.0829289363013177,42.698906_141.571488
JP-Tom,Dfb,2005,282,5,141.571488,42.698906,6.81,0,95,0,0.4940751143644952,NA,NA,2.07218476510201,1.5748157603725201,-0.49736900472949097,42.698906_141.571488
JP-Tom,Dfb,2005,282,6,141.571488,42.698906,6.34,0,96,3.1,0.3826633479326986,NA,NA,1.57261134835325,1.525501564135985,-0.047109784217269496,42.698906_141.571488
JP-Tom,Dfb,2005,282,7,141.571488,42.698906,6.72,0,95,110.8,0.4910250697103997,NA,NA,-3.777168858387582,1.559462198086335,5.336631056473914,42.698906_141.571488
JP-Tom,Dfb,2005,282,8,141.571488,42.698906,9.97,0.0048282857092661,89,252.7,1.3470984417239735,NA,NA,-10.6661481374287,1.88692198733944,12.553070124768151,42.698906_141.571488
JP-Tom,Dfb,2005,282,9,141.571488,42.698906,15.04,0.0201910129660221,61,399.4,6.663488580547108,NA,NA,-9.34814911033237,2.441209349961035,11.7893584602934,42.698906_141.571488
JP-Tom,Dfb,2005,282,10,141.571488,42.698906,16.93,0.0100955064830119,50,505.8,9.639320934284555,NA,NA,-9.913869505764474,2.655123093018695,12.5689925987832,42.698906_141.571488
JP-Tom,Dfb,2005,282,11,141.571488,42.698906,17.74,0.0109733766119695,46,587.8,10.95736895492002,NA,NA,-8.833384792564,2.74486293790196,11.578247730466,42.698906_141.571488
JP-Tom,Dfb,2005,282,12,141.571488,42.698906,18.06,0.0021946753223932,43,531.7,11.801389239930858,NA,NA,-5.943788994071809,2.77693510008132,8.72072409415313,42.698906_141.571488
JP-Tom,Dfb,2005,282,13,141.571488,42.698906,17.59,0.0017557402579152,46,303.4,10.85423334447066,NA,NA,-4.652579780045185,2.71573304893961,7.368312828984795,42.698906_141.571488
JP-Tom,Dfb,2005,282,14,141.571488,42.698906,16.74,0.007461896096139,49,180.1,9.714270809727738,NA,NA,-6.44479659989367,2.610867935840105,9.055664535733769,42.698906_141.571488
JP-Tom,Dfb,2005,282,15,141.571488,42.698906,17.53,0.0030725454513508,46,290.8,10.813217716401535,NA,NA,-1.5642326022533894,2.6973002672546897,4.2615328695080805,42.698906_141.571488
JP-Tom,Dfb,2005,282,16,141.571488,42.698906,15.98,0.0083397662250966,64,103.8,6.5330855240727175,NA,NA,0.15575817510970202,2.5124734541405402,2.3567152790308397,42.698906_141.571488
JP-Tom,Dfb,2005,282,17,141.571488,42.698906,13.59,0.0043893506447881,84,30.6,2.4888008978163487,NA,NA,0.6365173867127509,2.238792999385875,1.602275612673125,42.698906_141.571488
JP-Tom,Dfb,2005,282,18,141.571488,42.698906,10.55,4.389350644779e-4,93,0,0.8911481815366642,NA,NA,2.4954754253415152,1.907872386899815,-0.5876030384417015,42.698906_141.571488
JP-Tom,Dfb,2005,282,19,141.571488,42.698906,8.87,0,94,0,0.6823261215814966,NA,NA,2.71565898038725,1.73176744963211,-0.9838915307551359,42.698906_141.571488
JP-Tom,Dfb,2005,282,20,141.571488,42.698906,7.87,0,93,0,0.7437835674515831,NA,NA,3.0239480194973503,1.62877307021754,-1.395174949279807,42.698906_141.571488
JP-Tom,Dfb,2005,282,21,141.571488,42.698906,7.02,0,93,0,0.7017596215200825,NA,NA,1.8297084194712274,1.54284789073796,-0.28686052873326606,42.698906_141.571488
JP-Tom,Dfb,2005,282,22,141.571488,42.698906,6.32,0,93,0,0.66873669442076,NA,NA,1.529645990894685,1.47306620248183,-0.0565797884128568,42.698906_141.571488
JP-Tom,Dfb,2005,282,23,141.571488,42.698906,5.54,0,94,0,0.54305099017866,NA,NA,1.998471058489755,1.397382159338775,-0.601088899150974,42.698906_141.571488
JP-Tom,Dfb,2005,283,0,141.571488,42.698906,5.1,0,96,0,0.3511110515881199,NA,NA,1.46267079142739,1.3542207128291501,-0.10845007859823776,42.698906_141.571488
JP-Tom,Dfb,2005,283,1,141.571488,42.698906,4.59,0,96,0,0.338814819873793,NA,NA,1.55943373349837,1.305468195511025,-0.253965537987342,42.698906_141.571488
JP-Tom,Dfb,2005,283,2,141.571488,42.698906,4.32,0,97,0,0.2493450748309147,NA,NA,3.668916057772365,1.27870768687286,-2.390208370899505,42.698906_141.571488
JP-Tom,Dfb,2005,283,3,141.571488,42.698906,4.19,0,97,0,0.2470785692100543,NA,NA,3.092112248444335,1.2645074141348251,-1.8276048343095102,42.698906_141.571488
JP-Tom,Dfb,2005,283,4,141.571488,42.698906,3.74,0,97,0,0.2393726702685832,NA,NA,0.5854562300372506,1.2226037968170749,0.637147566779819,42.698906_141.571488
JP-Tom,Dfb,2005,283,5,141.571488,42.698906,3.61,0,97,0,0.2371863730610481,NA,NA,0.11117380805764998,1.208759635464045,1.0975858274063919,42.698906_141.571488
JP-Tom,Dfb,2005,283,6,141.571488,42.698906,3.93,4.389350644779e-4,98,1,0.1617333425601028,NA,NA,0.38556710276538303,1.233698132969435,0.8481310302040515,42.698906_141.571488
JP-Tom,Dfb,2005,283,7,141.571488,42.698906,4.98,0.0140459220633204,96,54.2,0.3481829626704495,NA,NA,-2.7207575585757047,1.323122188358465,4.04387974693417,42.698906_141.571488
JP-Tom,Dfb,2005,283,8,141.571488,42.698906,7.47,0.0307254545135138,97,40.6,0.3101740307146237,NA,NA,0.3401891112258715,1.54899217657265,1.208803065346777,42.698906_141.571488
JP-Tom,Dfb,2005,283,9,141.571488,42.698906,9.11,0.0316033246424714,95,69.7,0.5779007541497823,NA,NA,-6.428370411480564,1.70365567985888,8.132026091339455,42.698906_141.571488
JP-Tom,Dfb,2005,283,10,141.571488,42.698906,11.43,0.0399430908675664,88,158.6,1.6197254000112995,NA,NA,-2.8974419154413553,1.9325098340171651,4.82995174945852,42.698906_141.571488
JP-Tom,Dfb,2005,283,11,141.571488,42.698906,12.26,0.1325583894725858,85,88.9,2.138709519186237,NA,NA,-5.14118148922946,2.013788137088385,7.154969626317845,42.698906_141.571488
JP-Tom,Dfb,2005,283,12,141.571488,42.698906,12.58,0.0649623895428564,86,159.8,2.038554862195687,NA,NA,-2.041051456760015,2.0425836314441552,4.083635088204175,42.698906_141.571488
JP-Tom,Dfb,2005,283,13,141.571488,42.698906,12.85,0.086470207702316,89,73.3,1.6303300758826431,NA,NA,0.6720196300481245,2.06619077696084,1.3941711469127165,42.698906_141.571488
JP-Tom,Dfb,2005,283,14,141.571488,42.698906,13.14,0.015362727256756,93,49.7,1.057354051427243,NA,NA,0.4945052957637468,2.09189149550451,1.597386199740765,42.698906_141.571488
JP-Tom,Dfb,2005,283,15,141.571488,42.698906,14.29,0.1926924933061762,92,56.6,1.3022650707394234,NA,NA,1.27468059291577,2.2084165017709347,0.9337359088551684,42.698906_141.571488
JP-Tom,Dfb,2005,283,16,141.571488,42.698906,13.61,0.196203973822005,93,29.1,1.090269137864107,NA,NA,1.36110135191413,2.131758586563635,0.770657234649507,42.698906_141.571488
JP-Tom,Dfb,2005,283,17,141.571488,42.698906,13.16,0.1992765192733576,92,6.6,1.2099848185824449,NA,NA,1.930145045722885,2.080050391763065,0.1499053460401802,42.698906_141.571488
JP-Tom,Dfb,2005,283,18,141.571488,42.698906,12.51,0.1672342595664082,96,0,0.5797734652408106,NA,NA,1.9906942853109,2.0083307163725204,0.01763643106161705,42.698906_141.571488
JP-Tom,Dfb,2005,283,19,141.571488,42.698906,11.99,0.1075390907972958,97,0,0.4202008177157292,NA,NA,1.81081646460218,1.95082256277743,0.140006098175248,42.698906_141.571488
JP-Tom,Dfb,2005,283,20,141.571488,42.698906,11.6,0.0899816882181465,98,0,0.273009556326814,NA,NA,0.976296576386189,1.907090504171995,0.9307939277858095,42.698906_141.571488
JP-Tom,Dfb,2005,283,21,141.571488,42.698906,11.38,0.0649623895428564,98,0,0.2690613455098525,NA,NA,1.78949985403976,1.8807731396416498,0.0912732856018883,42.698906_141.571488
JP-Tom,Dfb,2005,283,22,141.571488,42.698906,11.3,0.0272139739976832,98,0,0.2676381218180186,NA,NA,1.81937595488968,1.86856446589059,0.0491885110009078,42.698906_141.571488
JP-Tom,Dfb,2005,283,23,141.571488,42.698906,11.35,0.0188742077725865,98,0,0.2685268592667764,NA,NA,1.8170411806106102,1.869314157309075,0.0522729766984633,42.698906_141.571488
JP-Tom,Dfb,2005,284,0,141.571488,42.698906,11.36,0.0070229610316593,98,0,0.2687049175970433,NA,NA,1.758497308229855,1.866075459114985,0.107578150885135,42.698906_141.571488
JP-Tom,Dfb,2005,284,1,141.571488,42.698906,11.27,0.007461896096139,98,0,0.2671061208599532,NA,NA,1.700592363275375,1.852939743149985,0.1523473798746085,42.698906_141.571488
JP-Tom,Dfb,2005,284,2,141.571488,42.698906,11.02,0.0017557402579152,98,0,0.2627087930208898,NA,NA,1.67355566570521,1.82413107387594,0.1505754081707305,42.698906_141.571488
JP-Tom,Dfb,2005,284,3,141.571488,42.698906,10.9,0.0013168051934355,98,0,0.260620767514915,NA,NA,1.5545090781337398,1.8082358428604501,0.2537267647267135,42.698906_141.571488
JP-Tom,Dfb,2005,284,4,141.571488,42.698906,10.97,0,98,0,0.2618370025173142,NA,NA,1.62268810445579,1.810934393623515,0.1882462891677255,42.698906_141.571488
JP-Tom,Dfb,2005,284,5,141.571488,42.698906,10.8,0,98,0,0.2588919025143141,NA,NA,1.43949361487295,1.79025871753812,0.35076510266516847,42.698906_141.571488
JP-Tom,Dfb,2005,284,6,141.571488,42.698906,10.19,4.389350644779e-4,98,1.7,0.248562444548984,NA,NA,1.77021488332656,1.727415002215595,-0.04279988111096115,42.698906_141.571488
JP-Tom,Dfb,2005,284,7,141.571488,42.698906,10.02,4.389350644779e-4,99,22.9,0.1228745488485731,NA,NA,-0.33264791503503055,1.7072356312578951,2.03988354629293,42.698906_141.571488
JP-Tom,Dfb,2005,284,8,141.571488,42.698906,11.09,0,99,86.2,0.1319667924632455,NA,NA,-2.87292836017245,1.80597147239384,4.678899832566285,42.698906_141.571488
JP-Tom,Dfb,2005,284,9,141.571488,42.698906,13.29,0,89,239.8,1.677912948902133,NA,NA,-5.881940715205265,2.0187822246468397,7.900722939852085,42.698906_141.571488
JP-Tom,Dfb,2005,284,10,141.571488,42.698906,14.86,0,80,274.6,3.3777835761419475,NA,NA,-7.69682155627355,2.17341097817719,9.87023253445072,42.698906_141.571488
JP-Tom,Dfb,2005,284,11,141.571488,42.698906,16.12,0,66,347.6,6.22554120517464,NA,NA,-2.1064550775,2.29856063113508,4.405015708635075,42.698906_141.571488
JP-Tom,Dfb,2005,284,12,141.571488,42.698906,16.05,0,66,294.9,6.197784510120689,NA,NA,-3.959586746328995,2.285938376101405,6.245525122430404,42.698906_141.571488
JP-Tom,Dfb,2005,284,13,141.571488,42.698906,16.03,0,70,268.6,5.461653505233523,NA,NA,-4.65873862167176,2.278535334022305,6.937273955694071,42.698906_141.571488
JP-Tom,Dfb,2005,284,14,141.571488,42.698906,16.23,0,69,362.1,5.716198481116798,NA,NA,-2.3191750729571847,2.29390950645044,4.613084579407625,42.698906_141.571488
JP-Tom,Dfb,2005,284,15,141.571488,42.698906,16.21,0,67,313.9,6.07722993139603,NA,NA,-1.60812333650694,2.28646761318109,3.894590949688025,42.698906_141.571488
JP-Tom,Dfb,2005,284,16,141.571488,42.698906,15.72,0,71,156.3,5.175977255308622,NA,NA,0.6572904297580371,2.2307311712469,1.573440741488867,42.698906_141.571488
JP-Tom,Dfb,2005,284,17,141.571488,42.698906,14.91,0,77,31.9,3.896987880037005,NA,NA,2.108576249569905,2.14314939884078,0.03457314927087601,42.698906_141.571488
JP-Tom,Dfb,2005,284,18,141.571488,42.698906,13.07,0,86,0,2.1050543967216555,NA,NA,1.9314173017089251,1.955102784389195,0.02368548268027105,42.698906_141.571488
JP-Tom,Dfb,2005,284,19,141.571488,42.698906,10.5,0,94,0,0.7612969083059973,NA,NA,1.7168712495745702,1.7046434809557098,-0.0122277686188592,42.698906_141.571488
JP-Tom,Dfb,2005,284,20,141.571488,42.698906,9.26,0,96,0,0.4670225535572836,NA,NA,1.645584528578935,1.586455046205605,-0.0591294823733328,42.698906_141.571488
JP-Tom,Dfb,2005,284,21,141.571488,42.698906,9.72,0,96,0,0.4817052328623905,NA,NA,1.7152399477123899,1.6245951272934902,-0.09064482041890295,42.698906_141.571488
JP-Tom,Dfb,2005,284,22,141.571488,42.698906,13.04,0,80,0,3.0013270725218764,NA,NA,2.00863451428898,1.9336950091546,-0.07493950513437694,42.698906_141.571488
JP-Tom,Dfb,2005,284,23,141.571488,42.698906,12.74,0,80,0,2.9429474598144303,NA,NA,1.13735222652747,1.90010297216873,0.7627507456412553,42.698906_141.571488
JP-Tom,Dfb,2005,285,0,141.571488,42.698906,9.91,0,86,0,1.7076055669865369,NA,NA,1.62860170297634,1.630288422357165,0.00168671938082485,42.698906_141.571488
JP-Tom,Dfb,2005,285,1,141.571488,42.698906,7.33,0,97,0,0.3072159368264913,NA,NA,1.72032609678629,1.3979133791993301,-0.3224127175869635,42.698906_141.571488
JP-Tom,Dfb,2005,285,2,141.571488,42.698906,6.32,0,97,0,0.2866014404660397,NA,NA,1.8728616204334299,1.30898161632852,-0.5638800041049115,42.698906_141.571488
JP-Tom,Dfb,2005,285,3,141.571488,42.698906,5.56,0,97,0,0.271903147345153,NA,NA,1.5352773813205651,1.2430293326448298,-0.292248048675735,42.698906_141.571488
JP-Tom,Dfb,2005,285,4,141.571488,42.698906,5.27,0,98,0,0.1776481694235308,NA,NA,1.384666573081625,1.2164552705837,-0.16821130249792698,42.698906_141.571488
JP-Tom,Dfb,2005,285,5,141.571488,42.698906,5.14,0,98,0,0.1760459471970961,NA,NA,1.38824259566029,1.2030288461417649,-0.185213749518519,42.698906_141.571488
JP-Tom,Dfb,2005,285,6,141.571488,42.698906,4.94,0,98,3.3,0.1736058646543856,NA,NA,1.5303615941499,1.18409774973333,-0.34626384441657,42.698906_141.571488
JP-Tom,Dfb,2005,285,7,141.571488,42.698906,5.39,0,98,86.9,0.1791385401040006,NA,NA,-1.89359755896891,1.2172752715353452,3.1108728305042597,42.698906_141.571488
JP-Tom,Dfb,2005,285,8,141.571488,42.698906,9.19,0,94,236.7,0.6972346514454202,NA,NA,-1.8041857453126253,1.535040923646515,3.339226668959145,42.698906_141.571488
JP-Tom,Dfb,2005,285,9,141.571488,42.698906,13.46,0,81,355.5,2.930527365853429,NA,NA,-5.5826953995207305,1.92273615393947,7.5054315534602,42.698906_141.571488
JP-Tom,Dfb,2005,285,10,141.571488,42.698906,15.52,0,73,529.7,4.757655943663426,NA,NA,-4.997940617671885,2.11661931453728,7.11455993220917,42.698906_141.571488
JP-Tom,Dfb,2005,285,11,141.571488,42.698906,16.04,0,64,580.2,6.55817096605584,NA,NA,-5.090507268361559,2.162350391426175,7.252857659787735,42.698906_141.571488
JP-Tom,Dfb,2005,285,12,141.571488,42.698906,16.37,0,62,602.3,7.069747517970475,NA,NA,-4.382327739783335,2.18944847711317,6.571776216896505,42.698906_141.571488
JP-Tom,Dfb,2005,285,13,141.571488,42.698906,16.32,0,62,565.9,7.047264524192903,NA,NA,-3.41653497469902,2.1791302558128054,5.595665230511825,42.698906_141.571488
JP-Tom,Dfb,2005,285,14,141.571488,42.698906,16.33,0,62,474.3,7.051756104190551,NA,NA,-2.357067944590525,2.174713378071115,4.531781322661635,42.698906_141.571488
JP-Tom,Dfb,2005,285,15,141.571488,42.698906,16.2,0,63,339.2,6.809519698052098,NA,NA,-1.42119458574736,2.156625469476045,3.57782005522341,42.698906_141.571488
JP-Tom,Dfb,2005,285,16,141.571488,42.698906,15.79,0,65,183.6,6.274918801487356,NA,NA,1.0068355225040444,2.1114795368494548,1.1046440143454106,42.698906_141.571488
JP-Tom,Dfb,2005,285,17,141.571488,42.698906,14.71,0,69,38.2,5.185158074186903,NA,NA,1.2274511164730435,2.002749090460135,0.7752979739870893,42.698906_141.571488
JP-Tom,Dfb,2005,285,18,141.571488,42.698906,11.66,0,86,0,1.9186659505795784,NA,NA,1.48541258070741,1.715289998013935,0.229877417306525,42.698906_141.571488
JP-Tom,Dfb,2005,285,19,141.571488,42.698906,9.83,0,92,0,0.9705517503933034,NA,NA,1.67411245670149,1.54901535310101,-0.1250971036004795,42.698906_141.571488
JP-Tom,Dfb,2005,285,20,141.571488,42.698906,8.47,0,95,0,0.5534044785028005,NA,NA,1.58390927901127,1.428844309115435,-0.155064969895837,42.698906_141.571488
JP-Tom,Dfb,2005,285,21,141.571488,42.698906,7.66,0,94,0,0.6284573820459372,NA,NA,1.67643694378313,1.3577952517970902,-0.318641691986032,42.698906_141.571488
JP-Tom,Dfb,2005,285,22,141.571488,42.698906,6.78,0,95,0,0.4930565837248917,NA,NA,1.77637551766838,1.28271207526807,-0.493663442400311,42.698906_141.571488
JP-Tom,Dfb,2005,285,23,141.571488,42.698906,6.2,0,94,0,0.5684702311248842,NA,NA,2.609837994461865,1.233201299061205,-1.376636695400664,42.698906_141.571488
JP-Tom,Dfb,2005,286,0,141.571488,42.698906,5.56,0,95,0,0.4531719122419204,NA,NA,1.69403735003686,1.17995106536502,-0.514086284671835,42.698906_141.571488
JP-Tom,Dfb,2005,286,1,141.571488,42.698906,4.99,0,96,0,0.3484261449955124,NA,NA,1.56068737110052,1.133145008008015,-0.427542363092505,42.698906_141.571488
JP-Tom,Dfb,2005,286,2,141.571488,42.698906,4.59,0,96,0,0.338814819873793,NA,NA,1.51838935250685,1.100006313655215,-0.41838303885163797,42.698906_141.571488
JP-Tom,Dfb,2005,286,3,141.571488,42.698906,4.42,0,97,0,0.2511010002332927,NA,NA,1.60077421330085,1.084474242667575,-0.5162999706332745,42.698906_141.571488
JP-Tom,Dfb,2005,286,4,141.571488,42.698906,4.25,0,97,0,0.2481223803486631,NA,NA,1.51533885286328,1.0690701458493401,-0.4462687070139355,42.698906_141.571488
JP-Tom,Dfb,2005,286,5,141.571488,42.698906,3.94,0,98,0,0.1618472882624129,NA,NA,1.51533885286328,1.0435253498604702,-0.471813503002804,42.698906_141.571488
JP-Tom,Dfb,2005,286,6,141.571488,42.698906,4.03,0,98,2.7,0.1628759910754933,NA,NA,1.51533885286328,1.04741394762011,-0.467924905243164,42.698906_141.571488
JP-Tom,Dfb,2005,286,7,141.571488,42.698906,4.72,0,98,63.9,0.1709562635217647,NA,NA,-0.6033758580542695,1.09560071048156,1.69897656853583,42.698906_141.571488
JP-Tom,Dfb,2005,286,8,141.571488,42.698906,8.16,0,98,202.4,0.2167484573886362,NA,NA,-5.140875440045475,1.36262125418868,6.503496694234155,42.698906_141.571488
JP-Tom,Dfb,2005,286,9,141.571488,42.698906,13.36,0,84,354.6,2.451773475780765,NA,NA,-3.870084350060133,1.80752664582241,5.67761099588254,42.698906_141.571488
JP-Tom,Dfb,2005,286,10,141.571488,42.698906,15.23,0,82,330.9,3.113269591733273,NA,NA,-2.020178006958895,1.976948982539825,3.997126989498725,42.698906_141.571488
JP-Tom,Dfb,2005,286,11,141.571488,42.698906,15.97,0,81,319,3.4458150905677343,NA,NA,-8.15310116085818,2.044712177650345,10.1978133385085,42.698906_141.571488
JP-Tom,Dfb,2005,286,12,141.571488,42.698906,16.61,0,75,363.6,4.722725673382817,NA,NA,-4.333572767682645,2.1037007476328498,6.4372735153155,42.698906_141.571488
JP-Tom,Dfb,2005,286,13,141.571488,42.698906,17.11,0,69,394,6.044936173957581,NA,NA,-3.87028766278927,2.149894469583285,6.020182132372559,42.698906_141.571488
JP-Tom,Dfb,2005,286,14,141.571488,42.698906,17.1,0.0013168051934355,67,368.3,6.430858446611694,NA,NA,-2.7208241557026147,2.148050429433175,4.86887458513579,42.698906_141.571488
JP-Tom,Dfb,2005,286,15,141.571488,42.698906,16.69,0,70,226.5,5.696157398525269,NA,NA,-1.6394993037130403,2.108565374864725,3.7480646785777703,42.698906_141.571488
JP-Tom,Dfb,2005,286,16,141.571488,42.698906,16.3,0.0035114805158305,71,109.8,5.371325727274671,NA,NA,1.158972877292458,2.07117881547101,0.912205938178553,42.698906_141.571488
JP-Tom,Dfb,2005,286,17,141.571488,42.698906,15.89,0.0201910129660221,74,27.9,4.691277526063434,NA,NA,3.73744346521421,2.03215050898033,-1.7052929562338823,42.698906_141.571488
JP-Tom,Dfb,2005,286,18,141.571488,42.698906,15.56,0.0144848571277984,77,0,4.063224580154305,NA,NA,0.7550975564057809,2.0007482029321952,1.245650646526414,42.698906_141.571488
JP-Tom,Dfb,2005,286,19,141.571488,42.698906,15.79,0.0206299480305018,80,0,3.585667886564204,NA,NA,2.91762051268012,2.0211779677208996,-0.896442544959221,42.698906_141.571488
JP-Tom,Dfb,2005,286,20,141.571488,42.698906,16.09,0.0100955064830119,79,0,3.837831633321549,NA,NA,-0.5861026574723565,2.0481593719026803,2.634262029375035,42.698906_141.571488
JP-Tom,Dfb,2005,286,21,141.571488,42.698906,16.36,0.0166795324501933,76,0,4.462260567207663,NA,NA,2.183829443602662,2.072429898082585,-0.11139954552007514,42.698906_141.571488
JP-Tom,Dfb,2005,286,22,141.571488,42.698906,16.46,0.0197520779015442,75,0,4.677878501704226,NA,NA,0.6024671969824049,2.080885389380515,1.47841819239811,42.698906_141.571488
JP-Tom,Dfb,2005,286,23,141.571488,42.698906,16.65,0.0193131428370645,76,0,4.545358416339274,NA,NA,0.43297861523314346,2.097755903816255,1.664777288583113,42.698906_141.571488
JP-Tom,Dfb,2005,287,0,141.571488,42.698906,16.84,0.0237024934818527,76,0,4.600534065578298,NA,NA,2.3322588351205997,2.114654221373195,-0.21760461374740353,42.698906_141.571488
JP-Tom,Dfb,2005,287,1,141.571488,42.698906,16.84,0.0109733766119695,77,0,4.4088451461792015,NA,NA,1.91589521498287,2.113764788677015,0.1978695736941485,42.698906_141.571488
JP-Tom,Dfb,2005,287,2,141.571488,42.698906,16.8,0.0017557402579152,77,0,4.397666730540163,NA,NA,2.395027240810375,2.1091317660849302,-0.28589547472544624,42.698906_141.571488
